transect_id,fid,veg_type,site_name,size_categ,X,Y,perimeter_m,area_ha,fvc_perc,imp_surf,distance_m,ref_temp_max,temp_oC,cooling_inten_oC
7,499,Wetland,Wetland3_City_K10,Medium-sized,325655.4021,1283014.517,727.6,3.3,0,0.505,100,33,28.8,4.2
7,500,Wetland,Wetland3_City_K10,Medium-sized,325660.3658,1283013.93,727.6,3.3,0,0.512,105,33,28.9,4.1
7,501,Wetland,Wetland3_City_K10,Medium-sized,325665.3293,1283013.327,727.6,3.3,0,0.518,110,33,28.9,4.1
7,502,Wetland,Wetland3_City_K10,Medium-sized,325670.2928,1283012.725,727.6,3.3,0,0.525,115,33,28.9,4.1
7,503,Wetland,Wetland3_City_K10,Medium-sized,325675.2563,1283012.122,727.6,3.3,0,0.531,120,33,29.1,3.9
7,504,Wetland,Wetland3_City_K10,Medium-sized,325680.2199,1283011.519,727.6,3.3,0,0.538,125,33,29.3,3.7
7,505,Wetland,Wetland3_City_K10,Medium-sized,325685.2129,1283011.38,727.6,3.3,0,0.544,130,33,29.4,3.6
7,506,Wetland,Wetland3_City_K10,Medium-sized,325690.2128,1283011.35,727.6,3.3,0,0.551,135,33,29.4,3.6
7,507,Wetland,Wetland3_City_K10,Medium-sized,325695.2127,1283011.32,727.6,3.3,0,0.557,140,33,29.5,3.5
7,508,Wetland,Wetland3_City_K10,Medium-sized,325700.2126,1283011.29,727.6,3.3,0,0.564,145,33,29.5,3.5
7,509,Wetland,Wetland3_City_K10,Medium-sized,325705.2125,1283011.26,727.6,3.3,0,0.571,150,33,29.6,3.4
7,510,Wetland,Wetland3_City_K10,Medium-sized,325710.2108,1283011.145,727.6,3.3,0,0.577,155,33,29.7,3.3
7,511,Wetland,Wetland3_City_K10,Medium-sized,325715.2082,1283010.983,727.6,3.3,0,0.584,160,33,29.9,3.1
7,512,Wetland,Wetland3_City_K10,Medium-sized,325720.2055,1283010.821,727.6,3.3,0,0.59,165,33,29.9,3.1
7,513,Wetland,Wetland3_City_K10,Medium-sized,325725.2029,1283010.66,727.6,3.3,0,0.597,170,33,30.1,2.9
7,514,Wetland,Wetland3_City_K10,Medium-sized,325730.1857,1283010.371,727.6,3.3,0,0.603,175,33,30.2,2.8
7,515,Wetland,Wetland3_City_K10,Medium-sized,325735.089,1283009.393,727.6,3.3,0,0.61,180,33,30.3,2.7
7,516,Wetland,Wetland3_City_K10,Medium-sized,325740.0136,1283008.558,727.6,3.3,0,0.616,185,33,30.4,2.6
7,517,Wetland,Wetland3_City_K10,Medium-sized,325744.9905,1283008.078,727.6,3.3,0,0.623,190,33,30.4,2.6
7,518,Wetland,Wetland3_City_K10,Medium-sized,325749.9674,1283007.598,727.6,3.3,0,0.629,195,33,30.5,2.5
7,519,Wetland,Wetland3_City_K10,Medium-sized,325754.9372,1283007.051,727.6,3.3,0,0.636,200,33,30.6,2.4
7,520,Wetland,Wetland3_City_K10,Medium-sized,325759.9036,1283006.473,727.6,3.3,0,0.643,205,33,30.6,2.4
7,521,Wetland,Wetland3_City_K10,Medium-sized,325764.87,1283005.894,727.6,3.3,0,0.649,210,33,30.7,2.3
7,522,Wetland,Wetland3_City_K10,Medium-sized,325769.8364,1283005.315,727.6,3.3,0,0.656,215,33,30.8,2.2
7,523,Wetland,Wetland3_City_K10,Medium-sized,325774.8028,1283004.736,727.6,3.3,0,0.662,220,33,30.8,2.2
7,524,Wetland,Wetland3_City_K10,Medium-sized,325779.7692,1283004.158,727.6,3.3,0,0.669,225,33,30.9,2.1
7,525,Wetland,Wetland3_City_K10,Medium-sized,325784.7356,1283003.579,727.6,3.3,0,0.675,230,33,30.9,2.1
7,526,Wetland,Wetland3_City_K10,Medium-sized,325789.702,1283003,727.6,3.3,0,0.682,235,33,31,2
7,527,Wetland,Wetland3_City_K10,Medium-sized,325794.6683,1283002.421,727.6,3.3,0,0.688,240,33,31.1,1.9
7,528,Wetland,Wetland3_City_K10,Medium-sized,325799.6347,1283001.843,727.6,3.3,0,0.695,245,33,31.2,1.8
7,529,Wetland,Wetland3_City_K10,Medium-sized,325804.6011,1283001.264,727.6,3.3,0,0.701,250,33,31.4,1.6
7,530,Wetland,Wetland3_City_K10,Medium-sized,325809.5675,1283000.685,727.6,3.3,0,0.708,255,33,31.5,1.5
7,531,Wetland,Wetland3_City_K10,Medium-sized,325814.5339,1283000.106,727.6,3.3,0,0.715,260,33,31.6,1.4
7,532,Wetland,Wetland3_City_K10,Medium-sized,325819.5003,1282999.528,727.6,3.3,0,0.721,265,33,31.7,1.3
7,533,Wetland,Wetland3_City_K10,Medium-sized,325824.4667,1282998.949,727.6,3.3,0,0.728,270,33,31.8,1.2
7,534,Wetland,Wetland3_City_K10,Medium-sized,325829.4331,1282998.37,727.6,3.3,0,0.734,275,33,31.9,1.1
7,535,Wetland,Wetland3_City_K10,Medium-sized,325834.3995,1282997.791,727.6,3.3,0,0.741,280,33,32,1
7,536,Wetland,Wetland3_City_K10,Medium-sized,325839.3659,1282997.213,727.6,3.3,0,0.747,285,33,32.1,0.9
7,537,Wetland,Wetland3_City_K10,Medium-sized,325844.3323,1282996.634,727.6,3.3,0,0.754,290,33,32.2,0.8
7,538,Wetland,Wetland3_City_K10,Medium-sized,325849.2987,1282996.055,727.6,3.3,0,0.76,295,33,32.2,0.8
7,539,Wetland,Wetland3_City_K10,Medium-sized,325854.265,1282995.476,727.6,3.3,0,0.767,300,33,32.2,0.8
7,540,Wetland,Wetland3_City_K10,Medium-sized,325859.2314,1282994.898,727.6,3.3,0,0.773,305,33,32.3,0.7
7,541,Wetland,Wetland3_City_K10,Medium-sized,325864.1978,1282994.319,727.6,3.3,0,0.78,310,33,32.3,0.7
8,542,Wetland,Wetland4_City_Avanti,Large-sized,323007.1783,1283177.312,1981.5,21,0.6,0,0,33,26.5,6.5
8,543,Wetland,Wetland4_City_Avanti,Large-sized,323002.2727,1283178.28,1981.5,21,0.631,0,5,33,26.5,6.5
8,544,Wetland,Wetland4_City_Avanti,Large-sized,322997.3672,1283179.247,1981.5,21,0.768,0,10,33,26.5,6.5
8,545,Wetland,Wetland4_City_Avanti,Large-sized,322992.4617,1283180.215,1981.5,21,0.752,0,15,33,26.5,6.5
8,546,Wetland,Wetland4_City_Avanti,Large-sized,322987.5562,1283181.182,1981.5,21,0.375,0,20,33,26.5,6.5
8,547,Wetland,Wetland4_City_Avanti,Large-sized,322982.6507,1283182.15,1981.5,21,0.346,0,25,33,26.5,6.5
8,548,Wetland,Wetland4_City_Avanti,Large-sized,322977.7452,1283183.117,1981.5,21,0.403,0,30,33,26.5,6.5
8,549,Wetland,Wetland4_City_Avanti,Large-sized,322972.8397,1283184.084,1981.5,21,0.459,0,35,33,26.5,6.5
8,550,Wetland,Wetland4_City_Avanti,Large-sized,322967.9341,1283185.052,1981.5,21,0.516,0,40,33,26.5,6.5
8,551,Wetland,Wetland4_City_Avanti,Large-sized,322963.0286,1283186.019,1981.5,21,0.573,0,45,33,26.6,6.4
8,552,Wetland,Wetland4_City_Avanti,Large-sized,322958.1231,1283186.987,1981.5,21,0.629,0,50,33,26.6,6.4
8,553,Wetland,Wetland4_City_Avanti,Large-sized,322953.2176,1283187.954,1981.5,21,0.598,0,55,33,26.6,6.4
8,554,Wetland,Wetland4_City_Avanti,Large-sized,322948.3121,1283188.922,1981.5,21,0.749,0,60,33,26.6,6.4
8,555,Wetland,Wetland4_City_Avanti,Large-sized,322943.4066,1283189.889,1981.5,21,0.767,0,65,33,26.6,6.4
8,556,Wetland,Wetland4_City_Avanti,Large-sized,322938.5011,1283190.856,1981.5,21,0.761,0,70,33,26.6,6.4
8,557,Wetland,Wetland4_City_Avanti,Large-sized,322933.5955,1283191.824,1981.5,21,0.754,0,75,33,26.6,6.4
8,558,Wetland,Wetland4_City_Avanti,Large-sized,322928.69,1283192.791,1981.5,21,0.747,0,80,33,26.7,6.3
8,559,Wetland,Wetland4_City_Avanti,Large-sized,322923.7845,1283193.759,1981.5,21,0.741,0,85,33,26.7,6.3
8,560,Wetland,Wetland4_City_Avanti,Large-sized,322918.879,1283194.726,1981.5,21,0.734,0,90,33,26.7,6.3
8,561,Wetland,Wetland4_City_Avanti,Large-sized,322913.9735,1283195.694,1981.5,21,0.728,0,95,33,26.7,6.3
8,562,Wetland,Wetland4_City_Avanti,Large-sized,322909.068,1283196.661,1981.5,21,0.721,0,100,33,26.7,6.3
8,563,Wetland,Wetland4_City_Avanti,Large-sized,322904.1625,1283197.629,1981.5,21,0.715,0,105,33,26.7,6.3
8,564,Wetland,Wetland4_City_Avanti,Large-sized,322899.2569,1283198.596,1981.5,21,0.708,0,110,33,26.8,6.2
8,565,Wetland,Wetland4_City_Avanti,Large-sized,322894.3514,1283199.563,1981.5,21,0.701,0,115,33,26.8,6.2
8,566,Wetland,Wetland4_City_Avanti,Large-sized,322889.4459,1283200.531,1981.5,21,0.695,0,120,33,26.8,6.2
8,567,Wetland,Wetland4_City_Avanti,Large-sized,322884.5404,1283201.498,1981.5,21,0.688,0,125,33,26.8,6.2
8,568,Wetland,Wetland4_City_Avanti,Large-sized,322879.6349,1283202.466,1981.5,21,0.682,0,130,33,26.8,6.2
8,569,Wetland,Wetland4_City_Avanti,Large-sized,322874.7294,1283203.433,1981.5,21,0.675,0,135,33,26.8,6.2
8,570,Wetland,Wetland4_City_Avanti,Large-sized,322869.8239,1283204.401,1981.5,21,0.669,0,140,33,26.9,6.1
8,571,Wetland,Wetland4_City_Avanti,Large-sized,322864.9183,1283205.368,1981.5,21,0.662,0,145,33,27,6
8,572,Wetland,Wetland4_City_Avanti,Large-sized,322860.0128,1283206.335,1981.5,21,0.655,0,150,33,27,6
8,573,Wetland,Wetland4_City_Avanti,Large-sized,322855.1073,1283207.303,1981.5,21,0.649,0,155,33,27.1,5.9
8,574,Wetland,Wetland4_City_Avanti,Large-sized,322850.2018,1283208.27,1981.5,21,0.642,0,160,33,27.1,5.9
8,575,Wetland,Wetland4_City_Avanti,Large-sized,322845.2963,1283209.238,1981.5,21,0.636,0,165,33,27.1,5.9
8,576,Wetland,Wetland4_City_Avanti,Large-sized,322840.3908,1283210.205,1981.5,21,0.629,0,170,33,27.1,5.9
8,577,Wetland,Wetland4_City_Avanti,Large-sized,322835.4852,1283211.173,1981.5,21,0.622,0,175,33,27.2,5.8
8,578,Wetland,Wetland4_City_Avanti,Large-sized,322830.5797,1283212.14,1981.5,21,0.616,0,180,33,27.3,5.7
8,579,Wetland,Wetland4_City_Avanti,Large-sized,322825.6742,1283213.107,1981.5,21,0.609,0,185,33,27.5,5.5
8,580,Wetland,Wetland4_City_Avanti,Large-sized,322820.7687,1283214.075,1981.5,21,0.603,0,190,33,27.6,5.4
8,581,Wetland,Wetland4_City_Avanti,Large-sized,322815.8632,1283215.042,1981.5,21,0.596,0,195,33,27.7,5.3
8,582,Wetland,Wetland4_City_Avanti,Large-sized,322810.9577,1283216.01,1981.5,21,0.59,0,200,33,27.8,5.2
8,583,Wetland,Wetland4_City_Avanti,Large-sized,322806.0522,1283216.977,1981.5,21,0.583,0,205,33,27.9,5.1
8,584,Wetland,Wetland4_City_Avanti,Large-sized,322801.1466,1283217.945,1981.5,21,0.576,0,210,33,28,5
8,585,Wetland,Wetland4_City_Avanti,Large-sized,322796.2411,1283218.912,1981.5,21,0.57,0,215,33,28.1,4.9
8,586,Wetland,Wetland4_City_Avanti,Large-sized,322791.3356,1283219.88,1981.5,21,0,0,220,33,28.2,4.8
8,587,Wetland,Wetland4_City_Avanti,Large-sized,322786.4301,1283220.847,1981.5,21,0,0,225,33,28.3,4.7
8,588,Wetland,Wetland4_City_Avanti,Large-sized,322781.5246,1283221.814,1981.5,21,0,0,230,33,28.4,4.6
8,589,Wetland,Wetland4_City_Avanti,Large-sized,322776.6191,1283222.782,1981.5,21,0,0.87,235,33,28.5,4.5
8,590,Wetland,Wetland4_City_Avanti,Large-sized,322771.7136,1283223.749,1981.5,21,0,0.879,240,33,28.8,4.2
8,591,Wetland,Wetland4_City_Avanti,Large-sized,322766.808,1283224.717,1981.5,21,0,0.886,245,33,28.9,4.1
8,592,Wetland,Wetland4_City_Avanti,Large-sized,322761.9025,1283225.684,1981.5,21,0,0.892,250,33,29,4
8,593,Wetland,Wetland4_City_Avanti,Large-sized,322756.997,1283226.652,1981.5,21,0,0.812,255,33,29.1,3.9
8,594,Wetland,Wetland4_City_Avanti,Large-sized,322752.0915,1283227.619,1981.5,21,0,0,260,33,29.2,3.8
8,595,Wetland,Wetland4_City_Avanti,Large-sized,322747.186,1283228.586,1981.5,21,0,0,265,33,29.3,3.7
8,596,Wetland,Wetland4_City_Avanti,Large-sized,322742.2805,1283229.554,1981.5,21,0,0,270,33,29.4,3.6
8,597,Wetland,Wetland4_City_Avanti,Large-sized,322737.375,1283230.521,1981.5,21,0,0,275,33,29.5,3.5
8,598,Wetland,Wetland4_City_Avanti,Large-sized,322732.4694,1283231.489,1981.5,21,0,0,280,33,29.6,3.4
8,599,Wetland,Wetland4_City_Avanti,Large-sized,322727.5639,1283232.456,1981.5,21,0,0,285,33,29.7,3.3
8,600,Wetland,Wetland4_City_Avanti,Large-sized,322722.6584,1283233.424,1981.5,21,0,0,290,33,29.8,3.2
8,601,Wetland,Wetland4_City_Avanti,Large-sized,322717.7529,1283234.391,1981.5,21,0,0,295,33,29.9,3.1
8,602,Wetland,Wetland4_City_Avanti,Large-sized,322712.8474,1283235.358,1981.5,21,0,0.861,300,33,30,3
8,603,Wetland,Wetland4_City_Avanti,Large-sized,322707.9419,1283236.326,1981.5,21,0,0.849,305,33,30.1,2.9
8,604,Wetland,Wetland4_City_Avanti,Large-sized,322703.0364,1283237.293,1981.5,21,0,0.797,310,33,30.2,2.8
8,605,Wetland,Wetland4_City_Avanti,Large-sized,322698.1308,1283238.261,1981.5,21,0,0.744,315,33,30.3,2.7
8,606,Wetland,Wetland4_City_Avanti,Large-sized,322693.2253,1283239.228,1981.5,21,0,0.692,320,33,30.4,2.6
8,607,Wetland,Wetland4_City_Avanti,Large-sized,322688.3198,1283240.196,1981.5,21,0,0.639,325,33,30.5,2.5
8,608,Wetland,Wetland4_City_Avanti,Large-sized,322683.4143,1283241.163,1981.5,21,0,0.587,330,33,30.6,2.4
8,609,Wetland,Wetland4_City_Avanti,Large-sized,322678.5088,1283242.13,1981.5,21,0,0.575,335,33,30.7,2.3
8,610,Wetland,Wetland4_City_Avanti,Large-sized,322673.6033,1283243.098,1981.5,21,0,0.562,340,33,30.8,2.2
8,611,Wetland,Wetland4_City_Avanti,Large-sized,322668.6978,1283244.065,1981.5,21,0,0.55,345,33,30.9,2.1
8,612,Wetland,Wetland4_City_Avanti,Large-sized,322663.7922,1283245.033,1981.5,21,0,0.538,350,33,31,2
8,613,Wetland,Wetland4_City_Avanti,Large-sized,322658.8867,1283246,1981.5,21,0,0.525,355,33,31.1,1.9
8,614,Wetland,Wetland4_City_Avanti,Large-sized,322653.9812,1283246.968,1981.5,21,0,0.513,360,33,31.2,1.8
8,615,Wetland,Wetland4_City_Avanti,Large-sized,322649.0757,1283247.935,1981.5,21,0,0.501,365,33,31.3,1.7
8,616,Wetland,Wetland4_City_Avanti,Large-sized,322644.1702,1283248.903,1981.5,21,0,0.488,370,33,31.4,1.6
8,617,Wetland,Wetland4_City_Avanti,Large-sized,322639.3222,1283250.121,1981.5,21,0,0.476,375,33,31.5,1.5
8,618,Wetland,Wetland4_City_Avanti,Large-sized,322634.4853,1283251.388,1981.5,21,0,0.464,380,33,31.6,1.4
8,619,Wetland,Wetland4_City_Avanti,Large-sized,322629.6485,1283252.654,1981.5,21,0,0.451,385,33,31.7,1.3
8,620,Wetland,Wetland4_City_Avanti,Large-sized,322624.8116,1283253.921,1981.5,21,0,0.439,390,33,31.8,1.2
8,621,Wetland,Wetland4_City_Avanti,Large-sized,322619.9747,1283255.188,1981.5,21,0,0.427,395,33,31.9,1.1
9,622,Wetland,Wetland5_City_K16,Large-sized,322147.2708,1282014.084,1082,7.1,0.594,0,0,33,27.8,5.2
9,623,Wetland,Wetland5_City_K16,Large-sized,322147.2984,1282019.084,1082,7.1,0.593,0,5,33,27.8,5.2
9,624,Wetland,Wetland5_City_K16,Large-sized,322147.3259,1282024.084,1082,7.1,0.592,0,10,33,27.8,5.2
9,625,Wetland,Wetland5_City_K16,Large-sized,322147.3535,1282029.084,1082,7.1,0.591,0,15,33,27.8,5.2
9,626,Wetland,Wetland5_City_K16,Large-sized,322147.3811,1282034.084,1082,7.1,0.59,0,20,33,27.9,5.1
9,627,Wetland,Wetland5_City_K16,Large-sized,322147.4087,1282039.084,1082,7.1,0.589,0,25,33,27.9,5.1
9,628,Wetland,Wetland5_City_K16,Large-sized,322147.4363,1282044.084,1082,7.1,0.588,0,30,33,27.9,5.1
9,629,Wetland,Wetland5_City_K16,Large-sized,322147.4639,1282049.084,1082,7.1,0.577,0,35,33,27.9,5.1
9,630,Wetland,Wetland5_City_K16,Large-sized,322147.4915,1282054.083,1082,7.1,0.567,0,40,33,27.9,5.1
9,631,Wetland,Wetland5_City_K16,Large-sized,322147.5191,1282059.083,1082,7.1,0.556,0,45,33,27.9,5.1
9,632,Wetland,Wetland5_City_K16,Large-sized,322147.7993,1282064.074,1082,7.1,0.545,0,50,33,28,5
9,633,Wetland,Wetland5_City_K16,Large-sized,322148.1233,1282069.064,1082,7.1,0.534,0,55,33,28,5
9,634,Wetland,Wetland5_City_K16,Large-sized,322148.4474,1282074.053,1082,7.1,0.523,0,60,33,28.1,4.9
9,635,Wetland,Wetland5_City_K16,Large-sized,322148.7714,1282079.043,1082,7.1,0.512,0,65,33,28.1,4.9
9,636,Wetland,Wetland5_City_K16,Large-sized,322149.0955,1282084.032,1082,7.1,0.501,0,70,33,28.2,4.8
9,637,Wetland,Wetland5_City_K16,Large-sized,322149.4195,1282089.022,1082,7.1,0.49,0,75,33,28.4,4.6
9,638,Wetland,Wetland5_City_K16,Large-sized,322151.8236,1282133.955,1082,7.1,0.48,0,120,33,28.5,4.5
9,639,Wetland,Wetland5_City_K16,Large-sized,322152.048,1282138.95,1082,7.1,0,0,125,33,28.6,4.4
9,640,Wetland,Wetland5_City_K16,Large-sized,322152.2724,1282143.945,1082,7.1,0,0.841,130,33,28.6,4.4
9,641,Wetland,Wetland5_City_K16,Large-sized,322152.4969,1282148.94,1082,7.1,0,0.814,135,33,28.7,4.3
9,642,Wetland,Wetland5_City_K16,Large-sized,322152.7582,1282153.933,1082,7.1,0,0.825,140,33,28.7,4.3
9,643,Wetland,Wetland5_City_K16,Large-sized,322153.0304,1282158.926,1082,7.1,0,0.829,145,33,28.8,4.2
9,644,Wetland,Wetland5_City_K16,Large-sized,322153.3025,1282163.919,1082,7.1,0,0.896,150,33,29,4
9,645,Wetland,Wetland5_City_K16,Large-sized,322153.5747,1282168.911,1082,7.1,0,0.893,155,33,29.2,3.8
9,646,Wetland,Wetland5_City_K16,Large-sized,322153.8468,1282173.904,1082,7.1,0,0.85,160,33,29.3,3.7
9,647,Wetland,Wetland5_City_K16,Large-sized,322154.119,1282178.896,1082,7.1,0,0.835,165,33,29.3,3.7
9,648,Wetland,Wetland5_City_K16,Large-sized,322154.3912,1282183.889,1082,7.1,0,0.807,170,33,29.4,3.6
9,649,Wetland,Wetland5_City_K16,Large-sized,322154.6633,1282188.881,1082,7.1,0,0.841,175,33,29.7,3.3
9,650,Wetland,Wetland5_City_K16,Large-sized,322154.9082,1282193.875,1082,7.1,0,0.848,180,33,29.7,3.3
9,651,Wetland,Wetland5_City_K16,Large-sized,322155.1456,1282198.87,1082,7.1,0,0.837,185,33,29.7,3.3
9,652,Wetland,Wetland5_City_K16,Large-sized,322155.3831,1282203.864,1082,7.1,0,0.901,190,33,29.8,3.2
9,653,Wetland,Wetland5_City_K16,Large-sized,322155.6206,1282208.859,1082,7.1,0,0.899,195,33,29.9,3.1
9,654,Wetland,Wetland5_City_K16,Large-sized,322155.8581,1282213.853,1082,7.1,0,0.959,200,33,29.9,3.1
9,655,Wetland,Wetland5_City_K16,Large-sized,322156.0955,1282218.847,1082,7.1,0,0.981,205,33,30,3
9,656,Wetland,Wetland5_City_K16,Large-sized,322156.333,1282223.842,1082,7.1,0,0.968,210,33,30,3
9,657,Wetland,Wetland5_City_K16,Large-sized,322156.5705,1282228.836,1082,7.1,0,0.965,215,33,30.1,2.9
9,658,Wetland,Wetland5_City_K16,Large-sized,322156.8079,1282233.83,1082,7.1,0,0.962,220,33,30.2,2.8
9,659,Wetland,Wetland5_City_K16,Large-sized,322157.0454,1282238.825,1082,7.1,0,0.955,225,33,30.2,2.8
9,660,Wetland,Wetland5_City_K16,Large-sized,322157.0867,1282243.815,1082,7.1,0,0.93,230,33,30.3,2.7
9,661,Wetland,Wetland5_City_K16,Large-sized,322156.6503,1282248.796,1082,7.1,0,0.977,235,33,30.3,2.7
9,662,Wetland,Wetland5_City_K16,Large-sized,322156.2139,1282253.777,1082,7.1,0,0.968,240,33,30.4,2.6
9,663,Wetland,Wetland5_City_K16,Large-sized,322155.7774,1282258.758,1082,7.1,0,0.971,245,33,30.5,2.5
9,664,Wetland,Wetland5_City_K16,Large-sized,322155.341,1282263.739,1082,7.1,0,1,250,33,30.5,2.5
9,665,Wetland,Wetland5_City_K16,Large-sized,322154.9046,1282268.72,1082,7.1,0,0.984,255,33,30.6,2.4
9,666,Wetland,Wetland5_City_K16,Large-sized,322154.4682,1282273.701,1082,7.1,0,0.981,260,33,30.7,2.3
9,667,Wetland,Wetland5_City_K16,Large-sized,322154.0318,1282278.682,1082,7.1,0,0.997,265,33,30.9,2.1
9,668,Wetland,Wetland5_City_K16,Large-sized,322153.5954,1282283.662,1082,7.1,0,0.99,270,33,31,2
9,669,Wetland,Wetland5_City_K16,Large-sized,322153.1589,1282288.643,1082,7.1,0,0.994,275,33,31.2,1.8
9,670,Wetland,Wetland5_City_K16,Large-sized,322152.7225,1282293.624,1082,7.1,0,1,280,33,31.3,1.7
9,671,Wetland,Wetland5_City_K16,Large-sized,322152.2861,1282298.605,1082,7.1,0,0.99,285,33,31.4,1.6
9,672,Wetland,Wetland5_City_K16,Large-sized,322152.6661,1282303.58,1082,7.1,0,0.997,290,33,31.4,1.6
9,673,Wetland,Wetland5_City_K16,Large-sized,322153.1755,1282308.554,1082,7.1,0,0.99,295,33,31.4,1.6
10,674,Forest,ForestPeda_Gate,Medium-sized,325067.1237,1279945.348,883.5,4.2,0.814,0.021,0,33,26.8,6.2
10,675,Forest,ForestPeda_Gate,Medium-sized,325067.161,1279950.348,883.5,4.2,0.802,0,5,33,26.8,6.2
10,676,Forest,ForestPeda_Gate,Medium-sized,325067.1982,1279955.347,883.5,4.2,0.79,0,10,33,26.8,6.2
10,677,Forest,ForestPeda_Gate,Medium-sized,325066.9883,1279960.299,883.5,4.2,0.777,0,15,33,26.8,6.2
10,678,Forest,ForestPeda_Gate,Medium-sized,325065.0904,1279964.925,883.5,4.2,0.765,0,20,33,26.9,6.1
10,679,Forest,ForestPeda_Gate,Medium-sized,325063.1926,1279969.551,883.5,4.2,0.753,0,25,33,26.9,6.1
10,680,Forest,ForestPeda_Gate,Medium-sized,325061.2947,1279974.177,883.5,4.2,0.74,0,30,33,26.9,6.1
10,681,Forest,ForestPeda_Gate,Medium-sized,325059.3969,1279978.803,883.5,4.2,0.728,0,35,33,26.9,6.1
10,682,Forest,ForestPeda_Gate,Medium-sized,325057.499,1279983.429,883.5,4.2,0.716,0,40,33,26.9,6.1
10,683,Forest,ForestPeda_Gate,Medium-sized,325055.2311,1279987.883,883.5,4.2,0.703,0,45,33,27,6
10,684,Forest,ForestPeda_Gate,Medium-sized,325052.9288,1279992.321,883.5,4.2,0.691,0,50,33,27,6
10,685,Forest,ForestPeda_Gate,Medium-sized,325050.6265,1279996.76,883.5,4.2,0.679,0,55,33,27.1,5.9
10,686,Forest,ForestPeda_Gate,Medium-sized,325048.3397,1280001.206,883.5,4.2,0.666,0,60,33,27.1,5.9
10,687,Forest,ForestPeda_Gate,Medium-sized,325046.3106,1280005.775,883.5,4.2,0.654,0,65,33,27.1,5.9
10,688,Forest,ForestPeda_Gate,Medium-sized,325044.3021,1280010.354,883.5,4.2,0.642,0,70,33,27.2,5.8
10,689,Forest,ForestPeda_Gate,Medium-sized,325042.2937,1280014.933,883.5,4.2,0.629,0,75,33,27.2,5.8
10,690,Forest,ForestPeda_Gate,Medium-sized,325040.4132,1280019.562,883.5,4.2,0.613,0,80,33,27.2,5.8
10,691,Forest,ForestPeda_Gate,Medium-sized,325038.7903,1280024.291,883.5,4.2,0.597,0,85,33,27.3,5.7
10,692,Forest,ForestPeda_Gate,Medium-sized,325037.1674,1280029.02,883.5,4.2,0.58,0,90,33,27.3,5.7
10,693,Forest,ForestPeda_Gate,Medium-sized,325035.5445,1280033.75,883.5,4.2,0.564,0,95,33,27.3,5.7
10,694,Forest,ForestPeda_Gate,Medium-sized,325033.4747,1280038.207,883.5,4.2,0.548,0,100,33,27.3,5.7
10,695,Forest,ForestPeda_Gate,Medium-sized,325030.7055,1280042.356,883.5,4.2,0.531,0,105,33,27.3,5.7
10,696,Forest,ForestPeda_Gate,Medium-sized,325028.655,1280046.917,883.5,4.2,0.515,0,110,33,27.4,5.6
10,697,Forest,ForestPeda_Gate,Medium-sized,325026.6046,1280051.477,883.5,4.2,0.499,0,115,33,27.4,5.6
10,698,Forest,ForestPeda_Gate,Medium-sized,325024.5541,1280056.037,883.5,4.2,0.482,0,120,33,27.4,5.6
10,699,Forest,ForestPeda_Gate,Medium-sized,325022.6754,1280060.665,883.5,4.2,0.466,0,125,33,27.4,5.6
10,700,Forest,ForestPeda_Gate,Medium-sized,325021.0745,1280065.401,883.5,4.2,0.449,0,130,33,28.5,4.5
10,701,Forest,ForestPeda_Gate,Medium-sized,325019.4735,1280070.138,883.5,4.2,0.433,0,135,33,28.5,4.5
10,702,Forest,ForestPeda_Gate,Medium-sized,325017.8726,1280074.875,883.5,4.2,0.417,0,140,33,28.7,4.3
10,703,Forest,ForestPeda_Gate,Medium-sized,325016.6235,1280079.672,883.5,4.2,0.4,0.517,145,33,28.8,4.2
10,704,Forest,ForestPeda_Gate,Medium-sized,325016.5583,1280084.672,883.5,4.2,0,0.389,150,33,28.8,4.2
10,705,Forest,ForestPeda_Gate,Medium-sized,325016.4931,1280089.671,883.5,4.2,0,0.36,155,33,28.9,4.1
10,706,Forest,ForestPeda_Gate,Medium-sized,325016.4279,1280094.671,883.5,4.2,0,0.431,160,33,29,4
10,707,Forest,ForestPeda_Gate,Medium-sized,325016.3235,1280099.669,883.5,4.2,0,0.462,165,33,29.1,3.9
10,708,Forest,ForestPeda_Gate,Medium-sized,325016.1185,1280104.665,883.5,4.2,0,0.486,170,33,29.4,3.6
10,709,Forest,ForestPeda_Gate,Medium-sized,325015.9135,1280109.661,883.5,4.2,0,0.482,175,33,29.4,3.6
10,710,Forest,ForestPeda_Gate,Medium-sized,325015.7085,1280114.657,883.5,4.2,0,0.453,180,33,29.5,3.5
10,711,Forest,ForestPeda_Gate,Medium-sized,325015.5035,1280119.652,883.5,4.2,0,0.429,185,33,29.5,3.5
10,712,Forest,ForestPeda_Gate,Medium-sized,325015.2548,1280124.645,883.5,4.2,0,0.429,190,33,29.6,3.4
10,713,Forest,ForestPeda_Gate,Medium-sized,325014.8128,1280129.626,883.5,4.2,0,0.4,195,33,29.7,3.3
10,714,Forest,ForestPeda_Gate,Medium-sized,325014.3709,1280134.606,883.5,4.2,0,0.387,200,33,29.7,3.3
10,715,Forest,ForestPeda_Gate,Medium-sized,325013.929,1280139.587,883.5,4.2,0,0.38,205,33,29.8,3.2
10,716,Forest,ForestPeda_Gate,Medium-sized,325013.9672,1280144.583,883.5,4.2,0,0.343,210,33,29.9,3.1
